case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_type,case:priority,cost:amount
case_0945,intake_validation,2024-01-03 16:17:39.741444-05:00,clerk_002,complete,renewal,normal,43.46
case_0945,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0945,review_in_progress,2024-01-08 09:20:24.057339-05:00,reviewer_002,complete,renewal,normal,44.9
case_0945,request_additional_info,2024-01-12 09:00:00-05:00,,complete,renewal,normal,0.0
case_0945,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0945,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_001,complete,renewal,normal,32.25
case_0945,health_inspection,2024-01-22 09:00:00-05:00,inspector_003,complete,renewal,normal,58.95
case_0945,approved,2024-01-29 09:00:00-05:00,,complete,renewal,normal,0.0
case_0946,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0946,intake_validation,2024-01-03 11:21:45.698187-05:00,clerk_003,complete,new_business,normal,37.79
case_0946,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0946,review_in_progress,2024-01-08 09:22:29.842433-05:00,reviewer_004,complete,new_business,normal,51.71
case_0946,health_inspection,2024-01-11 11:14:06.213685-05:00,inspector_001,complete,new_business,normal,38.62
case_0946,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0947,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0947,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,59.3
case_0947,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0947,review_in_progress,2024-01-08 09:13:05.551091-05:00,reviewer_003,complete,new_business,normal,74.47
case_0947,health_inspection,2024-01-11 09:00:00-05:00,inspector_001,complete,new_business,normal,48.51
case_0947,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0948,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0948,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,normal,52.0
case_0948,assigned_to_reviewer,2024-01-05 15:48:26.486025-05:00,,complete,renewal,normal,0.0
case_0948,review_in_progress,2024-01-05 16:08:55.312028-05:00,reviewer_002,complete,renewal,normal,39.3
case_0948,request_additional_info,2024-01-10 09:00:00-05:00,,complete,renewal,normal,0.0
case_0948,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0948,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_003,complete,renewal,normal,56.98
case_0948,health_inspection,2024-01-23 09:00:00-05:00,inspector_001,complete,renewal,normal,47.64
case_0948,rejected,2024-01-25 09:00:00-05:00,,complete,renewal,normal,0.0
case_0949,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0949,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,56.07
case_0949,rejected,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0950,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0950,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,normal,56.32
case_0950,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0950,review_in_progress,2024-01-08 09:20:42.463650-05:00,reviewer_003,complete,existing_business,normal,34.23
case_0950,request_additional_info,2024-01-12 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0950,applicant_provided_info,2024-01-17 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0950,review_in_progress,2024-01-19 12:52:10.265334-05:00,reviewer_001,complete,existing_business,normal,26.43
case_0950,request_additional_info,2024-01-22 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0950,withdrawn,2024-01-29 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0951,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0951,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,existing_business,normal,65.65
case_0951,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0951,review_in_progress,2024-01-08 09:28:58.899084-05:00,reviewer_002,complete,existing_business,normal,46.8
case_0951,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,existing_business,normal,15.26
case_0951,approved,2024-01-19 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0952,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0952,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,25.95
case_0952,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0952,review_in_progress,2024-01-08 09:26:08.419489-05:00,reviewer_004,complete,new_business,normal,44.68
case_0952,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,new_business,normal,28.98
case_0952,approved,2024-01-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0953,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0953,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,57.03
case_0953,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0953,review_in_progress,2024-01-08 09:08:53.569445-05:00,reviewer_001,complete,existing_business,normal,63.13
case_0953,health_inspection,2024-01-11 09:00:00-05:00,inspector_001,complete,existing_business,normal,57.46
case_0953,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0954,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0954,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,39.44
case_0954,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0954,review_in_progress,2024-01-08 09:11:37.564820-05:00,reviewer_003,complete,new_business,normal,50.41
case_0954,request_additional_info,2024-01-12 09:00:00-05:00,,complete,new_business,normal,0.0
case_0954,applicant_provided_info,2024-01-17 09:00:00-05:00,,complete,new_business,normal,0.0
case_0954,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_004,complete,new_business,normal,42.3
case_0954,health_inspection,2024-01-25 09:00:00-05:00,inspector_002,complete,new_business,normal,49.15
case_0954,approved,2024-02-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0955,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0955,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,high,36.79
case_0955,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0955,review_in_progress,2024-01-08 09:22:57.602518-05:00,reviewer_001,complete,new_business,high,45.01
case_0955,health_inspection,2024-01-11 09:00:00-05:00,inspector_003,complete,new_business,high,35.81
case_0955,approved,2024-01-17 09:00:00-05:00,,complete,new_business,high,0.0
case_0956,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0956,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,35.1
case_0956,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0956,review_in_progress,2024-01-08 09:07:06.443699-05:00,reviewer_003,complete,renewal,normal,52.81
case_0956,health_inspection,2024-01-11 09:00:00-05:00,inspector_002,complete,renewal,normal,27.16
case_0956,approved,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0957,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0957,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,25.79
case_0957,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0957,review_in_progress,2024-01-08 09:18:11.840076-05:00,reviewer_002,complete,existing_business,normal,66.46
case_0957,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,existing_business,normal,46.1
case_0957,approved,2024-01-19 16:04:37.437714-05:00,,complete,existing_business,normal,0.0
case_0958,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0958,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,high,56.27
case_0958,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0958,review_in_progress,2024-01-08 09:11:30.529141-05:00,reviewer_002,complete,new_business,high,47.75
case_0958,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,new_business,high,55.44
case_0958,approved,2024-01-22 09:00:00-05:00,,complete,new_business,high,0.0
case_0959,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0959,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,normal,46.14
case_0959,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0959,review_in_progress,2024-01-08 09:25:24.254170-05:00,reviewer_001,complete,renewal,normal,37.0
case_0959,health_inspection,2024-01-10 14:44:19.983770-05:00,inspector_002,complete,renewal,normal,40.44
case_0959,rejected,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0960,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0960,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,56.61
case_0960,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0960,review_in_progress,2024-01-08 09:13:40.683349-05:00,reviewer_001,complete,existing_business,normal,67.46
case_0960,request_additional_info,2024-01-11 16:49:14.652122-05:00,,complete,existing_business,normal,0.0
case_0960,applicant_provided_info,2024-01-16 10:37:03.287324-05:00,,complete,existing_business,normal,0.0
case_0960,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_001,complete,existing_business,normal,71.29
case_0960,health_inspection,2024-01-22 09:00:00-05:00,inspector_002,complete,existing_business,normal,34.9
case_0960,rejected,2024-01-25 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0961,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0961,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,high,64.51
case_0961,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0961,review_in_progress,2024-01-08 09:11:33.666442-05:00,reviewer_003,complete,new_business,high,43.89
case_0961,request_additional_info,2024-01-10 15:52:44.316009-05:00,,complete,new_business,high,0.0
case_0961,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,high,0.0
case_0961,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_004,complete,new_business,high,52.67
case_0961,health_inspection,2024-01-22 13:58:30.871865-05:00,inspector_001,complete,new_business,high,37.47
case_0961,approved,2024-01-25 13:40:06.222464-05:00,,complete,new_business,high,0.0
case_0962,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0962,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,low,50.76
case_0962,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,low,0.0
case_0962,review_in_progress,2024-01-08 09:15:08.998473-05:00,reviewer_002,complete,renewal,low,60.23
case_0962,request_additional_info,2024-01-11 09:00:00-05:00,,complete,renewal,low,0.0
case_0962,applicant_provided_info,2024-01-17 09:00:00-05:00,,complete,renewal,low,0.0
case_0962,review_in_progress,2024-01-19 14:58:41.321193-05:00,reviewer_002,complete,renewal,low,44.15
case_0962,health_inspection,2024-01-23 09:00:00-05:00,inspector_002,complete,renewal,low,44.49
case_0962,approved,2024-01-31 09:00:00-05:00,,complete,renewal,low,0.0
case_0963,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0963,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,existing_business,high,26.09
case_0963,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0963,review_in_progress,2024-01-08 09:11:58.183689-05:00,reviewer_004,complete,existing_business,high,30.53
case_0963,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,existing_business,high,74.57
case_0963,approved,2024-01-19 09:00:00-05:00,,complete,existing_business,high,0.0
case_0964,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0964,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,66.95
case_0964,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0964,review_in_progress,2024-01-08 09:28:25.768507-05:00,reviewer_004,complete,new_business,normal,38.31
case_0964,health_inspection,2024-01-12 09:00:00-05:00,inspector_002,complete,new_business,normal,40.27
case_0964,approved,2024-01-18 09:00:00-05:00,,complete,new_business,normal,0.0
case_0965,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0965,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,45.55
case_0965,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0965,review_in_progress,2024-01-08 09:07:56.342747-05:00,reviewer_002,complete,renewal,normal,51.99
case_0965,request_additional_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0965,applicant_provided_info,2024-01-23 09:00:00-05:00,,complete,renewal,normal,0.0
case_0965,review_in_progress,2024-01-26 09:00:00-05:00,reviewer_002,complete,renewal,normal,37.87
case_0965,request_additional_info,2024-01-31 09:00:00-05:00,,complete,renewal,normal,0.0
case_0965,applicant_provided_info,2024-02-05 09:00:00-05:00,,complete,renewal,normal,0.0
case_0965,review_in_progress,2024-02-07 11:18:07.654027-05:00,reviewer_002,complete,renewal,normal,55.51
case_0965,health_inspection,2024-02-13 09:00:00-05:00,inspector_001,complete,renewal,normal,60.28
case_0965,approved,2024-02-20 09:00:00-05:00,,complete,renewal,normal,0.0
case_0966,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0966,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,low,87.55
case_0966,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,low,0.0
case_0966,review_in_progress,2024-01-08 09:22:58.669677-05:00,reviewer_002,complete,renewal,low,47.47
case_0966,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,renewal,low,53.82
case_0966,approved,2024-01-22 09:00:00-05:00,,complete,renewal,low,0.0
case_0967,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0967,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,low,53.48
case_0967,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0967,review_in_progress,2024-01-08 09:26:54.662337-05:00,reviewer_002,complete,new_business,low,53.7
case_0967,request_additional_info,2024-01-12 09:00:00-05:00,,complete,new_business,low,0.0
case_0967,applicant_provided_info,2024-01-16 11:02:21.706439-05:00,,complete,new_business,low,0.0
case_0967,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_002,complete,new_business,low,38.18
case_0967,health_inspection,2024-01-25 09:00:00-05:00,inspector_001,complete,new_business,low,34.4
case_0967,approved,2024-01-29 09:00:00-05:00,,complete,new_business,low,0.0
case_0968,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,intake_validation,2024-01-03 10:54:25.895151-05:00,clerk_002,complete,new_business,high,32.06
case_0968,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,review_in_progress,2024-01-05 09:06:02.208657-05:00,reviewer_004,complete,new_business,high,40.42
case_0968,request_additional_info,2024-01-10 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_001,complete,new_business,high,52.81
case_0968,request_additional_info,2024-01-22 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,applicant_provided_info,2024-01-24 16:03:03.602264-05:00,,complete,new_business,high,0.0
case_0968,review_in_progress,2024-01-29 09:00:00-05:00,reviewer_002,complete,new_business,high,63.06
case_0968,request_additional_info,2024-02-05 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,applicant_provided_info,2024-02-12 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,review_in_progress,2024-02-15 09:00:00-05:00,reviewer_001,complete,new_business,high,52.79
case_0968,request_additional_info,2024-02-20 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,applicant_provided_info,2024-02-27 09:00:00-05:00,,complete,new_business,high,0.0
case_0968,review_in_progress,2024-02-29 14:16:34.249073-05:00,reviewer_002,complete,new_business,high,65.9
case_0968,health_inspection,2024-03-04 09:00:00-05:00,inspector_002,complete,new_business,high,35.72
case_0968,approved,2024-03-11 09:00:00-04:00,,complete,new_business,high,0.0
